ID,target
006f029d3,1869326.009794827
0070f35a2,438382.738850249
007135f85,2134815.56705974
007285433,11476613.674493542
00735e101,1054690.264588375
0074ecf4e,2134815.56705974
007635fa9,3189301.8932738337
007723613,2182988.2192406286
007867da9,1253798.0607767531
0078bfbd6,592034.9893972134
0078ce229,2134815.56705974
007a89d50,1488872.257154183
007d43dfa,1867425.3301763542
007ee9e05,1427538.383789185
007ffeae2,3263094.1187635064
00835c85c,1947898.9215630475
0084b08f1,1073845.2438421554
0087fb290,1988888.0699965293
0088a96bd,1474178.2561574331
008ac4292,4856663.523036871
008d8cca8,1521206.2019952731
008e07b8c,2024413.9739129087
008e5e25a,2285603.388250899
0094edcdb,11734578.88947794
00950141c,2484934.087378878
009566ef1,3041425.7019327614
0095c81d4,2134815.56705974
0097a6ed4,2687966.372457916
0098fef9a,495618.23799265263
009b321ec,5249960.664769209
009cd681e,870227.8516447693
009f34f86,2134815.56705974
009f35cd3,1973156.4736741644
009f65109,6476269.212015159
00a19014a,1853207.5721771677
00a27e76a,1715078.4099977836
00a3b6ef7,2153903.4680108894
00a427603,1576141.8674477395
00a6dc8be,1982495.4235150733
00a811734,4235621.269001369
00a8f58a7,1547271.6630002751
00aaae151,4450091.237362678
00ab17f67,2087706.1500158715
00ac2d3a5,1063061.3401767185
00adab1b6,913390.8453516206
00aef0d56,2134815.56705974
00b0b06c4,1232128.3028401786
00b0e2303,1590887.5865196413
00b1fbbc9,1553601.9382278025
00b43e0c1,2619464.28052166
00b7190a8,2134815.56705974
00b722e1b,1940162.884561801
00bba815f,1664155.4360396015
00bbb1c42,1582186.110774005
00bc2b665,1409576.3218905104
00bc35689,7624087.922713101
00be23f52,5059965.782965443
00be24ac5,732115.9298094108
00bfd0f70,1171702.4413832813
00c02f73e,1058249.831102751
00c08e5b3,4038729.4278671197
00c8690ff,442244.78770068643
00c8df4d5,1736938.8802742343
00c8e30de,916857.2897322156
00ca3fb04,2823433.1539506987
00cabf621,2134815.56705974
00cb48ae3,1500842.3954590464
00cb6b147,1020925.4962872971
00cc91a22,2580531.499648603
00cd65e9d,4175309.303971081
00cd7d6a8,254315.03169345335
00cdc1483,2134815.56705974
00ce9bea5,2383347.5665263133
00cea0091,4530097.459272146
00cea68c6,1560609.9306982143
00d5a5975,4144050.3586847093
00d80a3a4,13714582.969079753
00d9f3864,975079.8603535349
00da4bd31,1393205.912852809
00df4dd77,1509543.394297118
00e1a55bf,2134815.56705974
00e332971,2134815.56705974
00e5b6b1b,4952781.26694947
00e85d5e3,1307379.0924332007
00e90abfa,1767164.4615726534
00e9708b4,1283845.8572493785
00e9c680f,7687542.389928883
00eaa4394,4234529.429476538
00eae8832,5887673.369152389
00ebefdc0,2485248.636597802
00ecbcb1b,1017569.1607911309
00ed49382,4007397.267001009
00ed87564,1695744.6623864612
00ef96cfd,223874.42418737023
00efe7ca3,2200252.8708733646
00f36aa18,3582310.9929265943
00f3fb071,1590738.179508693
00f43f548,4064624.107395087
00f4d58ec,2134815.56705974
00f56e106,1173112.673524674
00f84d8c2,600359.4354820909
00f92953b,2553732.931907559
00fa1d469,4547487.2615957605
00ff96f49,4288368.406281613
0100ce0d8,2709695.9764944506
0102ea9e1,627597.1904740818
0104b3af3,1323352.2653578636
010672441,2134815.56705974
010771ca5,1722087.132014986
0108aea9f,2134815.56705974
010a479e1,864174.3683746756
010d0a2dd,11189135.170944244
010e3cea2,2134815.56705974
010e5417b,511724.133558519
01108a561,128075.01231851206
0110cca98,629715.0144968079
011449698,2001595.4318466363
0114795f0,1325746.842487169
011626c20,7089293.044801653
0117c8f27,460758.6546791868
0117dcb47,5402304.565807456
0118c34be,2919951.6156393667
0119efcb9,466827.58983675117
011a58e13,1526982.8466607782
011b7902b,10591912.649133034
011ca122e,4916478.116452392
012053244,2666721.8854121333
0122a258e,721516.0368332932
0122a4305,2659405.636046421
01230d8ba,2134815.56705974
012414f4e,2563691.8935698783
012452125,869784.0539550292
0124529b5,982646.3133633089
012556288,5088838.575335538
01257c24c,2134815.56705974
01258b972,2134815.56705974
0125b64db,2065106.9858626465
01295ef92,1718740.8102447852
012a2752f,2134815.56705974
012b6ba95,1638107.3678161616
012b96b58,421324.18000702816
012e881b9,2134815.56705974
012f25e94,1305068.6362244585
012fa70bb,1534809.3936258755
01304fc0a,467083.7263278823
013230913,3135104.32653217
01336ceb8,621177.6798113104
0133b85e7,3454743.9954683273
0136f8766,2339668.6474393173
0137356b9,1935367.9411342137
013750184,958894.8674348457
013a3f07c,1519317.120372954
013cc1c13,1943745.5991175328
013e96334,3895919.1942500286
013fae0b1,1254238.874867767
014076343,1262922.801581373
0140ea0ba,4513207.104655882
0143ee127,200109.03405758084
014461014,1101523.8383328042
01446634f,3072052.3019967815
014729fb2,2523243.2763080504
014749c88,2108172.5744404197
014787fc1,708090.2309283827
014a6143c,2172209.7447173772
014af25cd,1775601.2444858218
014b5797e,2134815.56705974
014badcb1,1719613.39892396
014c523b1,11192218.551966833
014e55fdb,2134815.56705974
014ea0456,2194643.703707966
0151cc525,2268678.824086427
015409983,1570693.4781715928
015411bfe,1321913.5772002188
01560b792,307203.732090251
0157b07da,3645657.4669439043
01587bbbc,3037622.4546616985
0158ba234,2570756.7541252784
01590d52a,10921085.162721632
015a40790,717592.5807317564
015b07817,2221137.2796813473
015fc3313,4057555.5717787696
01604ee4b,2134815.56705974
016054375,2245182.02130947
01642dec0,260178.58529688444
0166ab5ea,3542096.261785793
016b405be,717599.0038358032
016bdc940,4166843.7852898096
016c31d1a,598493.9712537545
016d290da,6483794.200302595
016decdd2,3298388.0363058513
016ee1214,2416646.1914188736
016efef23,1904532.5110623564
016f60448,710470.4946018485
017029678,676759.1289118911
01704d4ca,1517905.6283171824
0172638ce,3737371.7920491016
0173e6be5,2134815.56705974
0174ed320,2483088.0689755245
017623c5c,2134815.56705974
017a4044f,1201120.0480233436
017a6c7f9,772428.0586958062
017ae7ac3,688889.5346325636
017b80d83,2395438.1541170864
017d9f1a4,4708162.3981336495
017e22e34,5164477.815535974
017e9a902,2816667.2909589563
0180f14e9,1690662.0990004977
018148c57,382149.18619149155
018166b42,1957700.7706151418
0181a6d0e,2134815.56705974
018283661,1493721.9547879095
0183f9b32,1123539.3308387978
0186cbba4,2651439.2535188706
0188bc86f,2134815.56705974
01890383f,6534412.168057622
018965366,2446058.2183954786
0189c8ab0,2052538.163067045
018d514a2,237502.9917511554
018d765bb,1817454.0375107422
018dbbe73,2134815.56705974
018de39ca,2039812.638991565
018fd935f,1850894.027128716
018ffc9fa,6530398.961046174
019372984,1252266.9556908829
01937e592,577542.5857281844
019381521,6692828.824577282
01952e574,1890692.654401811
019540ad9,5091009.775026313
01955815c,2134815.56705974
0196be03d,2220365.672196945
01978c738,710777.6243634878
0197f607c,3528717.779318918
01980e862,2134815.56705974
019823615,2134815.56705974
019ab3785,696886.3765632096
019c0d544,2134815.56705974
019c5ad1d,2134815.56705974
019cff829,2134815.56705974
019ed3e51,2134815.56705974
019fd88df,1394148.2724809677
01a0a9e06,2134815.56705974
01a1f927c,2134815.56705974
01a4d6c6c,1567303.8425153394
01a697820,2937014.1165433186
01a72cedb,726547.1709962697
01a900d08,775918.4588332744
01a960c35,4173642.471102976
01aa854be,2134815.56705974
01ab08b6a,1866550.4489273354
01ad8126b,1360192.4168995544
01af69076,1186409.1893982717
01aff9a04,1887875.2200550144
01b128a94,1876015.396855832
01b1e697f,3087211.12680495
01b3159e1,1577374.253688573
01b342719,982682.4288780229
01b375dad,2134815.56705974
01b6d93e9,2106467.910551053
01b6e8722,2948083.0222914224
01b728f6c,2339668.6474393173
01b784536,3221680.6834293753
01b7d0580,1853298.2239797825
01b7defea,2339668.507059349
01b80bb3c,611224.9459741432
01b8c1484,2134815.56705974
01bbb0d76,1892659.5994910565
01bc848d9,3341610.189792107
01bd8211e,1062206.8199342727
01bdda11d,1145342.4153083
01be390b4,547578.1401203871
01be6122c,12211340.083681373
01c1d1fb0,2235717.3893259526
01c33d5d2,1507437.660308706
01c34e2ff,2221418.25532252
01c362322,2327505.287685952
01c553e1a,1552068.0751939525
01c65531d,1098865.8497882618
01c6933d0,18791131.160422985
01c74c797,2137739.616021751
01c7eafe8,281442.9369064532
01c81cd35,5629024.00640738
01c898445,3159378.0712863593
01c9fd3a7,1497661.2715907393
01ca7113f,2134815.56705974
01cb0f6ea,4425682.399537465
01cc582f5,290779.60003072524
01cca8141,8685165.517888112
01cef01a2,1044030.0449989289
01d10e85d,1726302.6234715036
01d193713,4101845.04404101
01d2fecbe,1530344.6281748568
01d38c28f,1805762.1578985055
01d396bc2,1724410.1437288267
01d7bfe15,1319606.8379895703
01d8282f2,1702981.9738305884
01d94bd22,1449561.0305862057
01da2afeb,1851857.946368225
01db02cda,950211.1475194232
01dd4ee95,2134815.56705974
01dd8785b,1056992.832359699
01dff0d9c,1617888.267425066
01e04a9fb,2134815.56705974
01e06a9f0,2186283.87085808
01e1970fb,3920571.619600739
01e1ee7f9,2333413.0172210974
01e37465e,1231733.742336029
01e38e47e,4535868.1047187885
01e6618b1,2134815.56705974
01e8de681,3292240.470711628
01e9513b2,2134815.56705974
01ea633f5,3840965.748284723
01eba0824,2032232.3441180396
01eca1d02,1347035.3571956686
01ed1f78a,2993876.1001043
01ee29ec7,5921437.045582788
01eed81f9,1201607.2411293571
01ef1d226,721434.321072033
01f0030e3,1016873.426450816
01f15fad3,629880.407450801
01f330ffe,1569991.4499214343
01f39eb1e,1574708.7272764174
01f44549a,807186.4031411499
01f5a652b,1604454.196339331
01f889c84,6433152.079542492
01fa9c31e,3640299.233571892
01fd4e7e9,4110170.839709381
01fde1134,1632027.918742884
01ff14471,1809101.1188952334
01ffa7fbe,2143204.902877856
02001f60c,3098555.5574390884
0201ea0a0,622228.5558866912
0201fe232,725489.4572996206
020699f8e,1144355.7115658137
0206a24ce,9418214.285432562
0206bfd06,3464387.9774207496
020741219,898751.2554436047
020816bdb,882425.0315994862
0209a7570,1892659.9307056284
0209bf7b8,643004.4368848249
0209d2fd2,1702409.6371122205
020b294bd,1172614.6054791696
020b5b442,5506397.450983763
020bd2d15,1245591.1937861058
020eaebb2,1805762.4408005192
020ed0585,1966319.0734206417
020f67b89,3260463.449894618
02118146a,424945.4214488988
0211c154c,3170420.4222108433
0211f9abc,950062.0186418205
021257ae5,5012591.816480011
02135d6ab,4302866.520067342
02170db23,2134815.56705974
02180e987,627656.4746451263
0218218c1,3871183.7938433476
0218cd3d7,7333932.972859146
0219f8398,4306780.35438554
021aee575,1838962.750747097
021bd4dca,1769379.066269955
021da9216,2639017.094870762
021ebd418,2628202.10031441
021fd795a,784714.2617065326
02223cd36,5400631.266596203
0223c16c1,657887.2849313106
022678dd2,1404632.2789237844
022792b0a,2011386.0673218325
022804284,209718.63441028248
0228aa82d,955879.0285682807
0229e75c4,2134815.56705974
022a8c2f7,1945995.8776265893
022cb2631,2163461.7257428304
0230d4064,12113827.304750608
023377ebc,9864222.408181809
02342e4f7,2134815.56705974
0235e2eab,2018012.204898916
023990ec3,1443655.5986776636
023ac9a3c,3613711.977824845
023b81381,2395677.732532815
023fa6bf0,1155662.117159837
024078072,483126.29995467345
0241d1cc7,1300377.7731494692
0241dbd70,2476227.5801068717
02423aea3,1377373.5264869758
0242e62ca,3190314.8778335033
024306e5d,1701588.1783175254
0244ca2e6,2134815.56705974
0245590f8,1180972.7178496988
0246d6ee2,1894961.7111948847
024739c7d,1101428.6255539253
024766f47,920384.2805994918
024813220,4963837.651635561
024890eac,688215.1286916152
024c65d46,3087140.458590888
024c8f9db,2863813.385257401
024cbb5b4,2687573.445924504
024d9058c,592278.9719740547
024fe32af,6478567.654924357
025045845,18519663.225203563
0250eb809,350231.9443833722
025179e5e,1617888.0786721543
02537cf5e,1537318.1342892053
0254223d8,2134815.56705974
0256c0b0e,4365031.756426941
025774ca3,12358977.786496453
025786cb9,2134815.56705974
0257e2b97,1511712.416991685
025994da9,9524566.675693734
025a2f31f,2134815.56705974
025a544da,1113634.6749648603
025a96ed9,376108.7656611984
025abdc92,3473427.93288894
025ba7d70,3473216.6596983583
025c222b3,1326138.5370397805
025c7bb5f,2091177.2325840697
025e5d770,2550264.1414198247
02635ccad,1377373.7847409244
02648787c,7160958.243266251
026756d03,281250.48064162495
0267a271c,1531580.7977942245
02681ecec,2452258.9461842687
02697d7c3,324510.74371089245
0269a6f71,2213326.809412746
0269d314c,1296536.8882460895
0269dba28,4375410.816377048
026a61d88,1064035.3555642865
026aeaa2c,2134815.56705974
026b02a83,1312548.5271130179
026baed22,491254.88963766163
026c4e17b,2315147.187034872
026c5991c,1865481.4628307149
026cf59d9,2940835.535444337
026cfc392,1369385.9329630686
0270a390f,1019015.1042546007
0270be3af,733026.1987256986
0270e156b,4593309.767106631
027124809,2780787.3479958265
0272c405a,1847274.1725719306
027400cb8,948549.7028261937
0274ce8b8,1136992.431519843
027769b10,1765913.995233309
0277d96d0,1817454.0375107422
027a21566,2134815.56705974
027c75423,3264728.621378134
027cc80a8,2322366.034101775
027d5aea6,2247782.3379734904
02865c5ec,4671280.893228497
0287280ba,1550768.716119563
02898064e,2187586.7341986895
028988631,824094.6700525084
028a5c0d4,883665.6550458149
028da53a4,1620901.6399569607
028ee267a,2507594.7549156747
0292f2fc5,2261843.442086274
02975edfa,1681054.8339807088
029a9db2e,2134815.56705974
029b14b56,2465350.6615386647
029bbe7d3,703959.4470885253
029c1e398,1833817.5497541362
029da4b41,2134815.56705974
02a0c1918,991211.9252734281
02a2a1bdf,3128509.14293075
02a2c00e0,1665108.1215362577
02a31514c,2382716.967836011
02a3dc04d,8388827.060448524
02a565b91,1773670.951132105
02ac98fd5,2134815.56705974
02adff31a,2134815.56705974
02affe93a,1724532.3298052424
02afff518,3615440.446394894
02b000198,177462.18792068373
02b0b4bae,1780105.7661041347
02b0c3fdb,2525900.2727982453
02b220cf1,6664965.245607197
02b25ade0,2134815.56705974
02b413bb1,2528101.3869492803
02b4aaba1,5805819.842700253
02b67ff32,1691457.373357241
02b71a6b2,3322599.4183377773
02b79188f,995337.7112188565
02b8961fc,1142221.792449746
02b96ff6c,1509544.1075510005
02bad4594,2292757.278354058
02bbd7b9d,5362198.687232668
02bcf8e90,9511888.05712807
02bde66d2,3332896.7433026577
02bfe3c59,3515378.7235113783
02c119238,2746172.5092872274
02c16cb74,1354888.7172125082
02c475e65,1740823.6128455468
02c4d224b,2134815.56705974
02c6d9700,2134815.56705974
02c74523d,8065991.351618196
02c7c5e05,1270121.4522815556
02c8a1f80,664791.8234702741
02c8c7175,2134815.56705974
02c91d25d,3519585.3193148775
02ce4321f,2134815.56705974
02cfae275,3895515.4139538547
02d07cb78,2083998.5949349082
02d147e50,1962709.0446849512
02d173c38,990094.0872873778
02d1a1e82,1830647.1864016748
02d2dc64c,2425904.285789196
02d3dcc5a,4702947.007752907
02d67ed4c,1206325.6751506692
02d682de1,9739489.701549327
02d72b46d,721789.1733077705
02da114c7,489709.1558439498
02da41c7e,1963359.5445783944
02dad771a,948822.6725326772
02db2bb9a,123907.6648741793
02dc20d11,593603.7075224437
02dc3b94d,2134815.56705974
02dd17f6f,1325296.1077678257
02deaaed6,2134815.56705974
02dfd3b7c,164717.95173843158
02e0b923c,2134815.56705974
02e23559a,1346978.975467349
02e2acbaa,1955866.8572948044
02e5349d9,1685604.9173883302
02e6bbef5,3468751.916732986
02e7849bb,6350633.760278025
02e80faad,1673252.1230082181
02eaec8f8,2277294.8213084354
02edb9180,10581280.64820675
02ee21874,1652087.3003115584
02ef3cdc7,1122873.5909256975
02f18ce31,2801108.2165528582
02f20fa4a,2134815.56705974
02f492e98,2134815.56705974
02f7d06a3,2184729.276961968
02f8c9d39,3905578.648169542
02f928f97,1533677.3064383867
02f97eb4f,1930784.1573267055
02f9cc844,321950.13811926934
02f9f46ac,928868.3010445696
02fb07a76,1739460.8959008649
02fb4683c,2518533.513143355
02fd708e8,3089063.056046466
03026bfdd,1022689.386725579
0304186ba,1676098.6795976816
03052941a,419568.6657898499
030553c29,3525849.6703623044
0306f5c13,1665109.2413179812
03078adf4,1784618.4203016167
030a2297c,2134815.56705974
030b9a986,3303744.955906404
030bbd54c,1330957.8396662204
030d81f86,1311415.810985379
03101eca5,1991853.4545056866
0311bb483,5301007.928623173
03121027c,11007293.280042065
0312ea7f8,3346036.561858461
0313323d7,1908853.9653422127
03148fa17,2629616.287033959
0314aa65d,11338912.707414363
03156f66a,2503303.4093189086
031775c5a,2129506.333871829
0317cd26f,1426914.9619437307
0317dc1c8,2516604.0858947323
031959763,2672549.4871634906
031961e5e,1088560.2260317628
031a6f52d,2952077.442095716
031af41a0,1190732.1764585702
031be3013,919084.7280223868
031c054a3,3238401.9663504614
031e02d13,1974174.744590849
031fe6025,1745196.384160961
03226e167,4850133.291311896
032313121,2853588.289999739
03252fdf8,806184.9961174788
0325ef5e3,4358014.911255168
03278afaa,2015004.90729072
0329abefe,348808.0221432654
032b82f0c,2134815.56705974
032cb3413,1826524.899562912
032f7abe9,635864.4579525163
032fd3cf7,865726.7302861223
033135e05,1041429.4610737128
03316e7c8,688078.0665554655
0333c53fa,1056452.0306138163
033611b09,2134815.56705974
033656403,2462260.50433023
0337427ab,2134815.56705974
0338d1fb6,2507594.704763794
033948435,17174015.386064194
033b70fcb,2160108.729768383
033d3323b,2036740.5669805382
033db5f65,2134815.56705974
0341af76c,2134815.56705974
03434b4b4,1249314.9054781168
0344e4977,3232522.5817399975
0346fb76b,4670759.622620647
034ad33d6,5434368.011508843
034af5dae,1425343.7657238888
034b70bda,1019961.4924163092
034f2607b,356494.44674782926
034f28339,1078188.6316129072
034fb173b,1621095.6052850136
03504923d,3953421.7468148447
035226e6e,1361295.6384692662
035585d5c,1433492.5583893878
035643e2b,2769451.133512745
0356dfccd,1115751.568130672
0356fc880,1667177.4446288538
03578cd16,1477093.8043130878
0358c22f6,843189.0084087003
035a91cf2,1624246.7596857261
035b789d2,4248334.449698836
03610ecc7,261892.22088591952
03656e62f,3661564.2587951645
0365b7b3a,911144.7959609202
0365f0a9f,994875.2825886759
0367cb231,1709324.494115479
03687090c,2134815.56705974
036b2dd1e,1938160.5604691806
036f3dd40,2628266.028934203
03700787a,1617888.3887660052
03705c6ef,2134815.56705974
03722e7be,2134815.56705974
037248721,1883878.492249467
037269293,5240599.044720552
03782136e,7639656.812549426
03796cf0e,490708.65568697505
037dc14e7,3758867.2787860013
037ec2166,2134815.56705974
037f61da3,2134815.56705974
0380c62db,3207714.2843420412
03857cb43,3465725.411450476
0387bf802,1136304.9021992777
038838fee,1311414.9745473918
0388b0dc1,2859251.8234186904
038ad1732,1479160.1871127894
038b7c09a,1393458.850872498
038c061e1,2134815.56705974
038da9843,2134815.56705974
038ded2fe,1178145.4355788117
038f623c2,5468274.920923343
039105297,154993.29561864163
0391c19bf,2088367.5590332833
0393e0694,2134815.56705974
03949736d,8366304.437345027
03959e9a9,2913590.6211110284
03968aeb0,1083841.65367077
039a844b4,3034017.6195585052
039e289ac,2097201.0552106355
03a062fbb,2184116.5627203546
03a4623d5,2134815.56705974
03a546322,2105278.360059135
03a5c6003,2134815.56705974
03a5f4351,1817454.0829470363
03a81c915,1138500.044980139
03aaf818c,4771726.419813739
03ab8fc70,5579691.3500145795
03aea7af1,5198004.936716056
03b10328e,2273070.0366170374
03b27dded,2258335.2158119907
03b46ad5d,9685752.622137073
03b4b4a3e,1719611.3865012215
03b67d81b,2134815.56705974
03b6c19da,1168805.7841129613
03b835ca7,2134815.56705974
03b882553,994285.5059295339
03b99b5f9,3572013.9586455254
03b9a2af2,11245658.464232743
03baf448a,8234274.694705153
03bedbe9d,1301869.9291048315
03bfd20b9,2134815.56705974
03bfe3bc5,2996871.1238855873
03c18ac69,2920613.9609473813
03c27a2bf,3042444.927844938
03c760f76,1117709.5825686592
03c8caae7,996814.9362373386
03c9a65f8,1553919.5241104714
03cdb39c1,5550028.476109229
03d4bd5b8,1477034.7442195578
03d73e9c5,1669837.0892979098
03d854501,2134815.56705974
03d893c26,1430108.0365324304
03da7d69e,2025148.654508598
03db05222,2863617.2249597097
03dc6875e,1117839.1068326868
03dfb0bd7,1029030.728692151
03e09458b,4804499.321409805
03e10ddf7,876202.9460169662
03e28b99f,1755901.3674081136
03e58b888,1647356.8831825592
03e592e94,591924.2180108255
03e755a97,2648931.3402255573
03e78798a,4340291.529149841
03e823704,997891.9437582785
03e882a88,2134815.56705974
03e897c29,1268813.9433356265
03ebad6bc,1000132.1020614307
03ebf5ecf,354722.2117283628
03ec3ab4e,1594855.3719249577
03ec5eed1,12998100.824961184
03ed5c911,3468252.9873659327
03ed976ab,2979400.639741702
03ef34c90,2044804.1877430277
03f203cfa,1980005.0784860465
03f3c8c46,2968657.561930564
03f492c31,3060665.4949956117
03f5b5e4a,2134815.56705974
03f6822ee,2374653.8622232107
03f6de512,1872253.6487746092
03f73ef0e,3570833.346625974
03f74f010,10644149.29298446
03f82bc6c,9047181.503611745
03fa0306c,1753837.255781438
03fc7fa27,1076296.5481327784
03fe6e716,3136233.3546169037
03ffe3f49,2964539.0563561674
04023973e,3389403.599572453
04042f2d4,2697062.8169642882
04045c3a4,701525.1683263683
0404fb8e2,1765766.7695972521
0406e6e47,5853094.959003021
040951939,593998.3953820308
0409890f8,1751250.762852936
040ca2949,2288038.614983053
040f6b98c,3075930.451396855
040fb51e2,1893301.2096847075
0411c1468,3181269.3141886573
04127fa80,1395343.9048688882
0412f421d,1918369.8498933169
041346d0f,1858465.3590525044
04137899d,2385975.640003977
0419a598f,1470897.1414920497
041abacf2,2045513.3031091343
041ac253e,1129620.9267895867
041ae628c,716719.8025029984
041b2eaa1,1314125.794163153
041d211ec,2134815.56705974
041d6aa88,1122893.8863124712
041e0fa5a,4535899.108355127
041fec996,504001.9464414022
042091615,3220905.1946866843
0423774bc,1531058.4615981153
04245c9ab,2122022.9815128515
0425713aa,1482271.6626385204
042576594,1267674.9337036838
04258a134,2134815.56705974
04290d6e3,1312726.7825059844
0429ef94f,3145307.8257748536
042acad39,1471690.7020743077
042b75b8b,1521471.305450841
042b8215b,3936548.6363541973
04305a384,2134815.56705974
04314d3a3,1187696.5111232304
04315db05,1185581.1807928465
04345543a,1684837.1686236083
043593500,911639.0355920143
0436f2c86,1617890.694228343
04370ab18,2087706.228304771
0437281f5,6487179.472147971
0438dc28d,2515380.927112904
043be1af1,814833.1688777651
043c23fbe,2019904.8623012363
043dce29d,2134815.56705974
043e4b825,1491718.37866763
043f5244b,2297206.2822340704
043fd2e42,3822087.668475184
0441a98fe,6378623.084910773
044541178,831005.6323559867
04457b1e5,2134815.56705974
04462ec86,2134815.56705974
044683ae6,3544008.670910813
0448aa36f,1805762.1067353368
0449d0137,859315.8942964561
044b95f86,1395114.9885895369
044b97b6c,3476834.9135149806
044c7fd20,4335715.712306864
044c8dfd9,2134815.56705974
044d8ee8d,467776.06403917156
044eb2751,2134815.56705974
044efc778,1695745.043927476
045082aa1,1962052.8451612904
04518a146,5921154.895911747
045239fe8,742753.4194277145
0453a3e09,1402408.4808085181
0454417ec,8743402.83940287
0454de019,598067.617371596
04562691c,621407.8267206124
0458a04a0,3198670.534193416
045901f6a,3948033.515615323
045986d3a,1230569.9718736429
045bce540,779270.920743807
045ce5b8c,4804499.321409805
046021d41,1647656.292377919
0462e36a5,3019800.977241146
046526fe2,2241180.4444557442
04655596d,1266089.5186199553
04658f5b6,2134815.56705974
046692f4b,2034483.8187558854
046868511,855254.1489646964
046892828,2134815.56705974
046b3d7ef,3885060.548105861
046c924e3,855605.4510787284
046e2664e,1468586.262683976
046e3b5b4,607731.7160770136
046f20f0d,2134815.56705974
047157871,2134815.56705974
04722b965,2594734.4809347205
0478dd0a3,1034420.0061933858
0479371c3,1466734.8795688746
047ac78ea,1733803.177804275
0481e6914,227114.19083259994
04822e352,2134815.56705974
0483111ba,1755021.3520357406
0483794aa,10563286.097238341
048443c83,2128022.9458915605
04847c5ea,1798406.1706663999
048658031,2134815.56705974
048694692,11986714.70654988
048712c35,3634001.1619008444
048b1b81c,2134815.56705974
048def5ee,3902466.5846710666
048e4e5ce,2367743.2883321745
049036175,10393916.555350302
04905d5d0,3931632.385617639
0490bce2f,2134815.56705974
0492364a6,2134815.56705974
0493c1057,746354.5204522564
0494cbc16,1673251.7955300892
049670925,2134815.56705974
04998f537,2112441.1280598096
04999528c,1001647.892542617
049a35c33,634400.4601509242
049a8e3e5,4354756.696828556
049ab0d4d,3154814.3624562793
049b66c17,1132867.08583993
049e17289,1554740.932807834
049e7e088,1655809.8130794084
04a049e48,1451364.3932611882
04a095504,1092728.991754489
04a105753,1805762.1578985055
04a231167,5354952.4007384265
04a3c6d21,351513.4804958
04a5a539f,1400360.894702147
04a746dc8,3902466.3505233224
04a992add,1791045.0330564803
04a9e4aeb,1891530.2415207976
04aa2e15a,2778578.9707190935
04aa6b5fc,1398158.5651408175
04ab00450,2134815.56705974
04ab1de8e,9181942.086204791
04ad57b6d,2381057.155241831
04ae21348,2048734.824707937
04af5fa34,1139595.818849539
04afeb8ac,1905103.4842732952
04b0e1550,2134815.56705974
04b1ca833,1384078.0785007675
04b2cb591,1443658.3415827074
04b2d3d86,2041104.025850297
04b432011,738339.915968903
04b44859f,3684200.0073771877
04b56ec7a,2218502.101060431
04b7f99d1,1747369.2314017895
04b9581f6,2134815.56705974
04b98c616,619681.9325938551
04b993254,1268181.9990952325
04ba2dd27,2023373.0253227463
04bfe03f9,958504.9576382827
04c147ebb,2437212.7870894726
