ID,target
00e9708b4,5944923.322036331
00e9c680f,5944923.322036331
00eaa4394,5944923.322036331
00eae8832,5944923.322036331
00ebefdc0,5944923.322036331
00ecbcb1b,5944923.322036331
00ed49382,5944923.322036331
00ed87564,5944923.322036331
00ef96cfd,5944923.322036331
00efe7ca3,5944923.322036331
00f36aa18,5944923.322036331
00f3fb071,5944923.322036331
00f43f548,5944923.322036331
00f4d58ec,5944923.322036331
00f56e106,5944923.322036331
00f84d8c2,5944923.322036331
00f92953b,5944923.322036331
00fa1d469,5944923.322036331
00ff96f49,5944923.322036331
0100ce0d8,5944923.322036331
0102ea9e1,5944923.322036331
0104b3af3,5944923.322036331
010672441,5944923.322036331
010771ca5,5944923.322036331
0108aea9f,5944923.322036331
010a479e1,5944923.322036331
010d0a2dd,5944923.322036331
010e3cea2,5944923.322036331
010e5417b,5944923.322036331
01108a561,5944923.322036331
0110cca98,5944923.322036331
011449698,5944923.322036331
0114795f0,5944923.322036331
011626c20,5944923.322036331
0117c8f27,5944923.322036331
0117dcb47,5944923.322036331
0118c34be,5944923.322036331
0119efcb9,5944923.322036331
011a58e13,5944923.322036331
011b7902b,5944923.322036331
011ca122e,5944923.322036331
012053244,5944923.322036331
0122a258e,5944923.322036331
0122a4305,5944923.322036331
01230d8ba,5944923.322036331
012414f4e,5944923.322036331
012452125,5944923.322036331
0124529b5,5944923.322036331
012556288,5944923.322036331
01257c24c,5944923.322036331
01258b972,5944923.322036331
0125b64db,5944923.322036331
01295ef92,5944923.322036331
012a2752f,5944923.322036331
012b6ba95,5944923.322036331
012b96b58,5944923.322036331
012e881b9,5944923.322036331
012f25e94,5944923.322036331
012fa70bb,5944923.322036331
01304fc0a,5944923.322036331
013230913,5944923.322036331
01336ceb8,5944923.322036331
0133b85e7,5944923.322036331
0136f8766,5944923.322036331
0137356b9,5944923.322036331
013750184,5944923.322036331
013a3f07c,5944923.322036331
013cc1c13,5944923.322036331
013e96334,5944923.322036331
013fae0b1,5944923.322036331
014076343,5944923.322036331
0140ea0ba,5944923.322036331
0143ee127,5944923.322036331
014461014,5944923.322036331
01446634f,5944923.322036331
014729fb2,5944923.322036331
014749c88,5944923.322036331
014787fc1,5944923.322036331
014a6143c,5944923.322036331
014af25cd,5944923.322036331
014b5797e,5944923.322036331
014badcb1,5944923.322036331
014c523b1,5944923.322036331
014e55fdb,5944923.322036331
014ea0456,5944923.322036331
0151cc525,5944923.322036331
015409983,5944923.322036331
015411bfe,5944923.322036331
01560b792,5944923.322036331
0157b07da,5944923.322036331
01587bbbc,5944923.322036331
0158ba234,5944923.322036331
01590d52a,5944923.322036331
015a40790,5944923.322036331
015b07817,5944923.322036331
015fc3313,5944923.322036331
01604ee4b,5944923.322036331
016054375,5944923.322036331
01642dec0,5944923.322036331
0166ab5ea,5944923.322036331
016b405be,5944923.322036331
016bdc940,5944923.322036331
016c31d1a,5944923.322036331
016d290da,5944923.322036331
016decdd2,5944923.322036331
016ee1214,5944923.322036331
016efef23,5944923.322036331
016f60448,5944923.322036331
017029678,5944923.322036331
01704d4ca,5944923.322036331
0172638ce,5944923.322036331
0173e6be5,5944923.322036331
0174ed320,5944923.322036331
017623c5c,5944923.322036331
017a4044f,5944923.322036331
017a6c7f9,5944923.322036331
017ae7ac3,5944923.322036331
017b80d83,5944923.322036331
017d9f1a4,5944923.322036331
017e22e34,5944923.322036331
017e9a902,5944923.322036331
0180f14e9,5944923.322036331
018148c57,5944923.322036331
018166b42,5944923.322036331
0181a6d0e,5944923.322036331
018283661,5944923.322036331
0183f9b32,5944923.322036331
0186cbba4,5944923.322036331
0188bc86f,5944923.322036331
01890383f,5944923.322036331
018965366,5944923.322036331
0189c8ab0,5944923.322036331
018d514a2,5944923.322036331
018d765bb,5944923.322036331
018dbbe73,5944923.322036331
018de39ca,5944923.322036331
018fd935f,5944923.322036331
018ffc9fa,5944923.322036331
019372984,5944923.322036331
01937e592,5944923.322036331
019381521,5944923.322036331
01952e574,5944923.322036331
019540ad9,5944923.322036331
01955815c,5944923.322036331
0196be03d,5944923.322036331
01978c738,5944923.322036331
0197f607c,5944923.322036331
01980e862,5944923.322036331
019823615,5944923.322036331
019ab3785,5944923.322036331
019c0d544,5944923.322036331
019c5ad1d,5944923.322036331
019cff829,5944923.322036331
019ed3e51,5944923.322036331
019fd88df,5944923.322036331
01a0a9e06,5944923.322036331
01a1f927c,5944923.322036331
01a4d6c6c,5944923.322036331
01a697820,5944923.322036331
01a72cedb,5944923.322036331
01a900d08,5944923.322036331
01a960c35,5944923.322036331
01aa854be,5944923.322036331
01ab08b6a,5944923.322036331
01ad8126b,5944923.322036331
01af69076,5944923.322036331
01aff9a04,5944923.322036331
01b128a94,5944923.322036331
01b1e697f,5944923.322036331
01b3159e1,5944923.322036331
01b342719,5944923.322036331
01b375dad,5944923.322036331
01b6d93e9,5944923.322036331
01b6e8722,5944923.322036331
01b728f6c,5944923.322036331
01b784536,5944923.322036331
01b7d0580,5944923.322036331
01b7defea,5944923.322036331
01b80bb3c,5944923.322036331
01b8c1484,5944923.322036331
01bbb0d76,5944923.322036331
01bc848d9,5944923.322036331
01bd8211e,5944923.322036331
01bdda11d,5944923.322036331
01be390b4,5944923.322036331
01be6122c,5944923.322036331
01c1d1fb0,5944923.322036331
01c33d5d2,5944923.322036331
01c34e2ff,5944923.322036331
01c362322,5944923.322036331
01c553e1a,5944923.322036331
01c65531d,5944923.322036331
01c6933d0,5944923.322036331
01c74c797,5944923.322036331
01c7eafe8,5944923.322036331
01c81cd35,5944923.322036331
01c898445,5944923.322036331
01c9fd3a7,5944923.322036331
01ca7113f,5944923.322036331
01cb0f6ea,5944923.322036331
01cc582f5,5944923.322036331
01cca8141,5944923.322036331
01cef01a2,5944923.322036331
01d10e85d,5944923.322036331
01d193713,5944923.322036331
01d2fecbe,5944923.322036331
01d38c28f,5944923.322036331
01d396bc2,5944923.322036331
01d7bfe15,5944923.322036331
01d8282f2,5944923.322036331
01d94bd22,5944923.322036331
01da2afeb,5944923.322036331
01db02cda,5944923.322036331
01dd4ee95,5944923.322036331
01dd8785b,5944923.322036331
01dff0d9c,5944923.322036331
01e04a9fb,5944923.322036331
01e06a9f0,5944923.322036331
01e1970fb,5944923.322036331
01e1ee7f9,5944923.322036331
01e37465e,5944923.322036331
01e38e47e,5944923.322036331
01e6618b1,5944923.322036331
01e8de681,5944923.322036331
01e9513b2,5944923.322036331
01ea633f5,5944923.322036331
01eba0824,5944923.322036331
01eca1d02,5944923.322036331
01ed1f78a,5944923.322036331
01ee29ec7,5944923.322036331
01eed81f9,5944923.322036331
01ef1d226,5944923.322036331
01f0030e3,5944923.322036331
01f15fad3,5944923.322036331
01f330ffe,5944923.322036331
01f39eb1e,5944923.322036331
01f44549a,5944923.322036331
01f5a652b,5944923.322036331
01f889c84,5944923.322036331
01fa9c31e,5944923.322036331
01fd4e7e9,5944923.322036331
01fde1134,5944923.322036331
01ff14471,5944923.322036331
01ffa7fbe,5944923.322036331
02001f60c,5944923.322036331
0201ea0a0,5944923.322036331
0201fe232,5944923.322036331
020699f8e,5944923.322036331
0206a24ce,5944923.322036331
0206bfd06,5944923.322036331
020741219,5944923.322036331
020816bdb,5944923.322036331
0209a7570,5944923.322036331
0209bf7b8,5944923.322036331
0209d2fd2,5944923.322036331
020b294bd,5944923.322036331
020b5b442,5944923.322036331
020bd2d15,5944923.322036331
020eaebb2,5944923.322036331
020ed0585,5944923.322036331
020f67b89,5944923.322036331
02118146a,5944923.322036331
0211c154c,5944923.322036331
0211f9abc,5944923.322036331
021257ae5,5944923.322036331
02135d6ab,5944923.322036331
02170db23,5944923.322036331
02180e987,5944923.322036331
0218218c1,5944923.322036331
0218cd3d7,5944923.322036331
0219f8398,5944923.322036331
021aee575,5944923.322036331
021bd4dca,5944923.322036331
021da9216,5944923.322036331
021ebd418,5944923.322036331
021fd795a,5944923.322036331
02223cd36,5944923.322036331
0223c16c1,5944923.322036331
022678dd2,5944923.322036331
022792b0a,5944923.322036331
022804284,5944923.322036331
0228aa82d,5944923.322036331
0229e75c4,5944923.322036331
022a8c2f7,5944923.322036331
022cb2631,5944923.322036331
0230d4064,5944923.322036331
023377ebc,5944923.322036331
02342e4f7,5944923.322036331
0235e2eab,5944923.322036331
023990ec3,5944923.322036331
023ac9a3c,5944923.322036331
023b81381,5944923.322036331
023fa6bf0,5944923.322036331
024078072,5944923.322036331
0241d1cc7,5944923.322036331
0241dbd70,5944923.322036331
02423aea3,5944923.322036331
0242e62ca,5944923.322036331
024306e5d,5944923.322036331
0244ca2e6,5944923.322036331
0245590f8,5944923.322036331
0246d6ee2,5944923.322036331
024739c7d,5944923.322036331
024766f47,5944923.322036331
024813220,5944923.322036331
024890eac,5944923.322036331
024c65d46,5944923.322036331
024c8f9db,5944923.322036331
024cbb5b4,5944923.322036331
024d9058c,5944923.322036331
024fe32af,5944923.322036331
025045845,5944923.322036331
0250eb809,5944923.322036331
025179e5e,5944923.322036331
02537cf5e,5944923.322036331
0254223d8,5944923.322036331
0256c0b0e,5944923.322036331
025774ca3,5944923.322036331
025786cb9,5944923.322036331
0257e2b97,5944923.322036331
025994da9,5944923.322036331
025a2f31f,5944923.322036331
025a544da,5944923.322036331
025a96ed9,5944923.322036331
025abdc92,5944923.322036331
025ba7d70,5944923.322036331
025c222b3,5944923.322036331
025c7bb5f,5944923.322036331
025e5d770,5944923.322036331
02635ccad,5944923.322036331
02648787c,5944923.322036331
026756d03,5944923.322036331
0267a271c,5944923.322036331
02681ecec,5944923.322036331
02697d7c3,5944923.322036331
0269a6f71,5944923.322036331
0269d314c,5944923.322036331
0269dba28,5944923.322036331
026a61d88,5944923.322036331
026aeaa2c,5944923.322036331
026b02a83,5944923.322036331
026baed22,5944923.322036331
026c4e17b,5944923.322036331
026c5991c,5944923.322036331
026cf59d9,5944923.322036331
026cfc392,5944923.322036331
0270a390f,5944923.322036331
0270be3af,5944923.322036331
0270e156b,5944923.322036331
027124809,5944923.322036331
0272c405a,5944923.322036331
027400cb8,5944923.322036331
0274ce8b8,5944923.322036331
027769b10,5944923.322036331
0277d96d0,5944923.322036331
027a21566,5944923.322036331
027c75423,5944923.322036331
027cc80a8,5944923.322036331
027d5aea6,5944923.322036331
02865c5ec,5944923.322036331
0287280ba,5944923.322036331
02898064e,5944923.322036331
028988631,5944923.322036331
028a5c0d4,5944923.322036331
028da53a4,5944923.322036331
028ee267a,5944923.322036331
0292f2fc5,5944923.322036331
02975edfa,5944923.322036331
029a9db2e,5944923.322036331
029b14b56,5944923.322036331
029bbe7d3,5944923.322036331
029c1e398,5944923.322036331
029da4b41,5944923.322036331
02a0c1918,5944923.322036331
02a2a1bdf,5944923.322036331
02a2c00e0,5944923.322036331
02a31514c,5944923.322036331
02a3dc04d,5944923.322036331
02a565b91,5944923.322036331
02ac98fd5,5944923.322036331
02adff31a,5944923.322036331
02affe93a,5944923.322036331
02afff518,5944923.322036331
02b000198,5944923.322036331
02b0b4bae,5944923.322036331
02b0c3fdb,5944923.322036331
02b220cf1,5944923.322036331
02b25ade0,5944923.322036331
02b413bb1,5944923.322036331
02b4aaba1,5944923.322036331
02b67ff32,5944923.322036331
02b71a6b2,5944923.322036331
02b79188f,5944923.322036331
02b8961fc,5944923.322036331
02b96ff6c,5944923.322036331
02bad4594,5944923.322036331
02bbd7b9d,5944923.322036331
02bcf8e90,5944923.322036331
02bde66d2,5944923.322036331
02bfe3c59,5944923.322036331
02c119238,5944923.322036331
02c16cb74,5944923.322036331
02c475e65,5944923.322036331
02c4d224b,5944923.322036331
02c6d9700,5944923.322036331
02c74523d,5944923.322036331
02c7c5e05,5944923.322036331
02c8a1f80,5944923.322036331
02c8c7175,5944923.322036331
02c91d25d,5944923.322036331
02ce4321f,5944923.322036331
02cfae275,5944923.322036331
02d07cb78,5944923.322036331
02d147e50,5944923.322036331
02d173c38,5944923.322036331
02d1a1e82,5944923.322036331
02d2dc64c,5944923.322036331
02d3dcc5a,5944923.322036331
02d67ed4c,5944923.322036331
02d682de1,5944923.322036331
02d72b46d,5944923.322036331
02da114c7,5944923.322036331
02da41c7e,5944923.322036331
02dad771a,5944923.322036331
02db2bb9a,5944923.322036331
02dc20d11,5944923.322036331
02dc3b94d,5944923.322036331
02dd17f6f,5944923.322036331
02deaaed6,5944923.322036331
02dfd3b7c,5944923.322036331
02e0b923c,5944923.322036331
02e23559a,5944923.322036331
02e2acbaa,5944923.322036331
02e5349d9,5944923.322036331
02e6bbef5,5944923.322036331
02e7849bb,5944923.322036331
02e80faad,5944923.322036331
02eaec8f8,5944923.322036331
02edb9180,5944923.322036331
02ee21874,5944923.322036331
02ef3cdc7,5944923.322036331
02f18ce31,5944923.322036331
02f20fa4a,5944923.322036331
02f492e98,5944923.322036331
02f7d06a3,5944923.322036331
02f8c9d39,5944923.322036331
02f928f97,5944923.322036331
02f97eb4f,5944923.322036331
02f9cc844,5944923.322036331
02f9f46ac,5944923.322036331
02fb07a76,5944923.322036331
02fb4683c,5944923.322036331
02fd708e8,5944923.322036331
03026bfdd,5944923.322036331
0304186ba,5944923.322036331
03052941a,5944923.322036331
030553c29,5944923.322036331
0306f5c13,5944923.322036331
03078adf4,5944923.322036331
030a2297c,5944923.322036331
030b9a986,5944923.322036331
030bbd54c,5944923.322036331
030d81f86,5944923.322036331
03101eca5,5944923.322036331
0311bb483,5944923.322036331
03121027c,5944923.322036331
0312ea7f8,5944923.322036331
0313323d7,5944923.322036331
03148fa17,5944923.322036331
0314aa65d,5944923.322036331
03156f66a,5944923.322036331
031775c5a,5944923.322036331
0317cd26f,5944923.322036331
0317dc1c8,5944923.322036331
031959763,5944923.322036331
031961e5e,5944923.322036331
031a6f52d,5944923.322036331
031af41a0,5944923.322036331
031be3013,5944923.322036331
031c054a3,5944923.322036331
031e02d13,5944923.322036331
031fe6025,5944923.322036331
03226e167,5944923.322036331
032313121,5944923.322036331
03252fdf8,5944923.322036331
0325ef5e3,5944923.322036331
03278afaa,5944923.322036331
0329abefe,5944923.322036331
032b82f0c,5944923.322036331
032cb3413,5944923.322036331
032f7abe9,5944923.322036331
032fd3cf7,5944923.322036331
033135e05,5944923.322036331
03316e7c8,5944923.322036331
0333c53fa,5944923.322036331
033611b09,5944923.322036331
033656403,5944923.322036331
0337427ab,5944923.322036331
0338d1fb6,5944923.322036331
033948435,5944923.322036331
033b70fcb,5944923.322036331
033d3323b,5944923.322036331
033db5f65,5944923.322036331
0341af76c,5944923.322036331
03434b4b4,5944923.322036331
0344e4977,5944923.322036331
0346fb76b,5944923.322036331
034ad33d6,5944923.322036331
034af5dae,5944923.322036331
034b70bda,5944923.322036331
034f2607b,5944923.322036331
034f28339,5944923.322036331
034fb173b,5944923.322036331
03504923d,5944923.322036331
035226e6e,5944923.322036331
035585d5c,5944923.322036331
035643e2b,5944923.322036331
0356dfccd,5944923.322036331
0356fc880,5944923.322036331
03578cd16,5944923.322036331
0358c22f6,5944923.322036331
035a91cf2,5944923.322036331
035b789d2,5944923.322036331
03610ecc7,5944923.322036331
03656e62f,5944923.322036331
0365b7b3a,5944923.322036331
0365f0a9f,5944923.322036331
0367cb231,5944923.322036331
03687090c,5944923.322036331
036b2dd1e,5944923.322036331
036f3dd40,5944923.322036331
03700787a,5944923.322036331
03705c6ef,5944923.322036331
03722e7be,5944923.322036331
037248721,5944923.322036331
037269293,5944923.322036331
03782136e,5944923.322036331
03796cf0e,5944923.322036331
037dc14e7,5944923.322036331
037ec2166,5944923.322036331
037f61da3,5944923.322036331
0380c62db,5944923.322036331
03857cb43,5944923.322036331
0387bf802,5944923.322036331
038838fee,5944923.322036331
0388b0dc1,5944923.322036331
038ad1732,5944923.322036331
038b7c09a,5944923.322036331
038c061e1,5944923.322036331
038da9843,5944923.322036331
038ded2fe,5944923.322036331
038f623c2,5944923.322036331
039105297,5944923.322036331
0391c19bf,5944923.322036331
0393e0694,5944923.322036331
03949736d,5944923.322036331
03959e9a9,5944923.322036331
03968aeb0,5944923.322036331
039a844b4,5944923.322036331
039e289ac,5944923.322036331
03a062fbb,5944923.322036331
03a4623d5,5944923.322036331
03a546322,5944923.322036331
03a5c6003,5944923.322036331
03a5f4351,5944923.322036331
03a81c915,5944923.322036331
03aaf818c,5944923.322036331
03ab8fc70,5944923.322036331
03aea7af1,5944923.322036331
03b10328e,5944923.322036331
03b27dded,5944923.322036331
03b46ad5d,5944923.322036331
03b4b4a3e,5944923.322036331
03b67d81b,5944923.322036331
03b6c19da,5944923.322036331
03b835ca7,5944923.322036331
03b882553,5944923.322036331
03b99b5f9,5944923.322036331
03b9a2af2,5944923.322036331
03baf448a,5944923.322036331
03bedbe9d,5944923.322036331
03bfd20b9,5944923.322036331
03bfe3bc5,5944923.322036331
03c18ac69,5944923.322036331
03c27a2bf,5944923.322036331
03c760f76,5944923.322036331
03c8caae7,5944923.322036331
03c9a65f8,5944923.322036331
03cdb39c1,5944923.322036331
03d4bd5b8,5944923.322036331
03d73e9c5,5944923.322036331
03d854501,5944923.322036331
03d893c26,5944923.322036331
03da7d69e,5944923.322036331
03db05222,5944923.322036331
03dc6875e,5944923.322036331
03dfb0bd7,5944923.322036331
03e09458b,5944923.322036331
03e10ddf7,5944923.322036331
03e28b99f,5944923.322036331
03e58b888,5944923.322036331
03e592e94,5944923.322036331
03e755a97,5944923.322036331
03e78798a,5944923.322036331
03e823704,5944923.322036331
03e882a88,5944923.322036331
03e897c29,5944923.322036331
03ebad6bc,5944923.322036331
03ebf5ecf,5944923.322036331
03ec3ab4e,5944923.322036331
03ec5eed1,5944923.322036331
03ed5c911,5944923.322036331
03ed976ab,5944923.322036331
03ef34c90,5944923.322036331
03f203cfa,5944923.322036331
03f3c8c46,5944923.322036331
03f492c31,5944923.322036331
03f5b5e4a,5944923.322036331
03f6822ee,5944923.322036331
03f6de512,5944923.322036331
03f73ef0e,5944923.322036331
03f74f010,5944923.322036331
03f82bc6c,5944923.322036331
03fa0306c,5944923.322036331
03fc7fa27,5944923.322036331
03fe6e716,5944923.322036331
03ffe3f49,5944923.322036331
04023973e,5944923.322036331
04042f2d4,5944923.322036331
04045c3a4,5944923.322036331
0404fb8e2,5944923.322036331
0406e6e47,5944923.322036331
040951939,5944923.322036331
0409890f8,5944923.322036331
040ca2949,5944923.322036331
040f6b98c,5944923.322036331
040fb51e2,5944923.322036331
0411c1468,5944923.322036331
04127fa80,5944923.322036331
0412f421d,5944923.322036331
041346d0f,5944923.322036331
04137899d,5944923.322036331
0419a598f,5944923.322036331
041abacf2,5944923.322036331
041ac253e,5944923.322036331
041ae628c,5944923.322036331
041b2eaa1,5944923.322036331
041d211ec,5944923.322036331
041d6aa88,5944923.322036331
041e0fa5a,5944923.322036331
041fec996,5944923.322036331
042091615,5944923.322036331
0423774bc,5944923.322036331
04245c9ab,5944923.322036331
0425713aa,5944923.322036331
042576594,5944923.322036331
04258a134,5944923.322036331
04290d6e3,5944923.322036331
0429ef94f,5944923.322036331
042acad39,5944923.322036331
042b75b8b,5944923.322036331
042b8215b,5944923.322036331
04305a384,5944923.322036331
04314d3a3,5944923.322036331
04315db05,5944923.322036331
04345543a,5944923.322036331
043593500,5944923.322036331
0436f2c86,5944923.322036331
04370ab18,5944923.322036331
0437281f5,5944923.322036331
0438dc28d,5944923.322036331
043be1af1,5944923.322036331
043c23fbe,5944923.322036331
043dce29d,5944923.322036331
043e4b825,5944923.322036331
043f5244b,5944923.322036331
043fd2e42,5944923.322036331
0441a98fe,5944923.322036331
044541178,5944923.322036331
04457b1e5,5944923.322036331
04462ec86,5944923.322036331
044683ae6,5944923.322036331
0448aa36f,5944923.322036331
0449d0137,5944923.322036331
044b95f86,5944923.322036331
044b97b6c,5944923.322036331
044c7fd20,5944923.322036331
044c8dfd9,5944923.322036331
044d8ee8d,5944923.322036331
044eb2751,5944923.322036331
044efc778,5944923.322036331
045082aa1,5944923.322036331
04518a146,5944923.322036331
045239fe8,5944923.322036331
0453a3e09,5944923.322036331
0454417ec,5944923.322036331
0454de019,5944923.322036331
04562691c,5944923.322036331
0458a04a0,5944923.322036331
045901f6a,5944923.322036331
045986d3a,5944923.322036331
045bce540,5944923.322036331
045ce5b8c,5944923.322036331
046021d41,5944923.322036331
0462e36a5,5944923.322036331
046526fe2,5944923.322036331
04655596d,5944923.322036331
04658f5b6,5944923.322036331
046692f4b,5944923.322036331
046868511,5944923.322036331
046892828,5944923.322036331
046b3d7ef,5944923.322036331
046c924e3,5944923.322036331
046e2664e,5944923.322036331
046e3b5b4,5944923.322036331
046f20f0d,5944923.322036331
047157871,5944923.322036331
04722b965,5944923.322036331
0478dd0a3,5944923.322036331
0479371c3,5944923.322036331
047ac78ea,5944923.322036331
0481e6914,5944923.322036331
04822e352,5944923.322036331
0483111ba,5944923.322036331
0483794aa,5944923.322036331
048443c83,5944923.322036331
04847c5ea,5944923.322036331
048658031,5944923.322036331
048694692,5944923.322036331
048712c35,5944923.322036331
048b1b81c,5944923.322036331
048def5ee,5944923.322036331
048e4e5ce,5944923.322036331
049036175,5944923.322036331
04905d5d0,5944923.322036331
0490bce2f,5944923.322036331
0492364a6,5944923.322036331
0493c1057,5944923.322036331
0494cbc16,5944923.322036331
049670925,5944923.322036331
04998f537,5944923.322036331
04999528c,5944923.322036331
049a35c33,5944923.322036331
049a8e3e5,5944923.322036331
049ab0d4d,5944923.322036331
049b66c17,5944923.322036331
049e17289,5944923.322036331
049e7e088,5944923.322036331
04a049e48,5944923.322036331
04a095504,5944923.322036331
04a105753,5944923.322036331
04a231167,5944923.322036331
04a3c6d21,5944923.322036331
04a5a539f,5944923.322036331
04a746dc8,5944923.322036331
04a992add,5944923.322036331
04a9e4aeb,5944923.322036331
04aa2e15a,5944923.322036331
04aa6b5fc,5944923.322036331
04ab00450,5944923.322036331
04ab1de8e,5944923.322036331
04ad57b6d,5944923.322036331
04ae21348,5944923.322036331
04af5fa34,5944923.322036331
04afeb8ac,5944923.322036331
04b0e1550,5944923.322036331
04b1ca833,5944923.322036331
04b2cb591,5944923.322036331
04b2d3d86,5944923.322036331
04b432011,5944923.322036331
04b44859f,5944923.322036331
04b56ec7a,5944923.322036331
04b7f99d1,5944923.322036331
04b9581f6,5944923.322036331
04b98c616,5944923.322036331
04b993254,5944923.322036331
04ba2dd27,5944923.322036331
04bfe03f9,5944923.322036331
04c147ebb,5944923.322036331
04c1c0844,5944923.322036331
04c1c5c42,5944923.322036331
04c26c79a,5944923.322036331
04c361aa2,5944923.322036331
04c458cd8,5944923.322036331
04c59d3cd,5944923.322036331
04c5e1daf,5944923.322036331
04c82f4d9,5944923.322036331
04c84a436,5944923.322036331
04c9f9d02,5944923.322036331
04d0d5de5,5944923.322036331
04d1b813d,5944923.322036331
04d3f5d25,5944923.322036331
04d4c2c11,5944923.322036331
04d57e1a7,5944923.322036331
04d908feb,5944923.322036331
04d9847b7,5944923.322036331
04da1b767,5944923.322036331
04dd95d2a,5944923.322036331
04e249294,5944923.322036331
04e2ae28a,5944923.322036331
04e475e3c,5944923.322036331
04e66db1f,5944923.322036331
04e766b04,5944923.322036331
